Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro),km_year
Citroen,C5,0.6857142857142857,Sedan,0.4447566595481623,0.38095238080498867,Diesel,Manual,0.12955465587044535,0.4567942503760655
Nissan,Primera,0.45714285714285713,Hatchback,0.6740474317185569,0.42857142843537416,Petrol,Manual,0.030364372469635626,0.41500919271268594
Toyota,Rav 4,0.6,Crossover,0.4582443520287737,0.47619047606575965,Metan/Propan,Automatic,0.16396761133603238,0.37600980556019836
Mercedes,C Class,0.2,Sedan,0.7583455097223784,0.42857142843537416,Petrol,Automatic,0.048582995951417005,0.32135302898442136
Ford,Focus,0.8571428571428571,Universal,0.39754973586602227,0.3571428569897959,Diesel,Manual,0.15789473684210525,0.8189314167920219
Ford,Mondeo,0.45714285714285713,Sedan,0.6740474317185569,0.47619047606575965,Metan/Propan,Manual,0.06174089068825911,0.41500919271268594
Brilliance,BS6,0.6,Sedan,0.3008879397549736,0.47619047606575965,Metan/Propan,Manual,0.044534412955465584,0.24601184838523968
Opel,Zafira,0.6285714285714286,Sedan,0.5504102506462852,0.4523809522505669,Diesel,Manual,0.038461538461538464,0.4846509554849852
BMW,X5,0.7714285714285715,SUV,0.20197819489715635,0.7142857142176872,Petrol,Automatic,0.33196356275303646,0.2757256671680874
Mercedes,B Class,0.9428571428571428,Minivan,0.09857255254580195,0.3476190474637188,Diesel,Automatic,0.48582995951417,0.40572362434304604
Mercedes,S Class,0.7142857142857143,Sedan,0.4470046082949309,0.7142857142176872,Diesel,Automatic,0.5141700404858299,0.5011117357766196
Volkswagen,Golf,0.6857142857142857,Hatchback,0.5481623018995166,0.38095238080498867,Diesel,Manual,0.1396761133603239,0.5635782866269244
Toyota,Prius,0.7428571428571429,Hatchback,0.5464516129032259,0.42857142843537416,Hybrid,Automatic,0.12953441295546558,0.6747423254777425
Toyota,Avensis,0.6,Universal,0.7077666629200854,0.47619047606575965,Diesel,Manual,0.1396761133603239,0.5821494233662042
Hyundai,Pony,0.2,Hatchback,0.4627402495223109,0.3571428569897959,Petrol,Manual,0.004048582995951417,0.19503727995604403
Renault,ZOE,0.8,Hatchback,0.18624255366977632,0.0,Electric,Automatic,0.14878542510121456,0.2861719315839322
Ford,Sierra,0.2,Sedan,0.006406653928290435,0.47619047606575965,Metan/Propan,Manual,0.005060728744939271,4.034419360602173e-05
Audi,100,0.08571428571428572,Sedan,0.7190064066539283,0.47619047606575965,Metan/Propan,Manual,0.005060728744939271,0.2672842413775056
Skoda,Octavia,0.5714285714285714,Hatchback,0.6985230976733731,0.38095238080498867,Metan/Propan,Manual,0.05060728744939271,0.5384283246977547
Chevrolet,Volt,0.7714285714285715,Hatchback,0.34809486343711366,0.3333333331746032,Plug-in Hybrid,Automatic,0.15789473684210525,0.47691298184361863
Renault,Megane,0.7714285714285715,Hatchback,0.3750702483983365,0.356904761751644,Diesel,Manual,0.09109311740890688,0.5140552553221782
Volkswagen,Passat,0.14285714285714285,Sedan,0.9415533325840171,0.047619047392290254,Petrol,Manual,0.012145748987854251,0.3736734367446115
Seat,Toledo,0.6,Hatchback,0.4065415308530965,0.4523809522505669,Diesel,Automatic,0.11941295546558704,0.33329619105985475
Seat,Ibiza,0.7428571428571429,Combi,0.2244576823648421,0.2857142855442177,Diesel,Manual,0.0931174089068826,0.2757256671680874
Ford,Mustang,0.9142857142857143,Coupe,0.05004158705181522,0.5476190475113379,Petrol,Automatic,0.3097165991902834,0.15323277062789015
Volvo,S60,0.9714285714285714,Sedan,0.04012588512981904,0.47619047606575965,Petrol,Automatic,0.39068825910931176,0.24786896205916764
Skoda,Superb,0.6857142857142857,Sedan,0.4537484545352366,0.3333333331746032,Petrol,Manual,0.11538461538461539,0.46607981874570537
Toyota,Prius,0.6285714285714286,Hatchback,0.27728447791390354,0.3571428569897959,Hybrid,Automatic,0.1194331983805668,0.24289455043257482
Lifan,620,0.6285714285714286,Sedan,0.049751601663482074,0.379999999852381,Petrol,Manual,0.05465587044534413,0.04149455202438656
Saab,9-5,0.45714285714285713,Sedan,0.5953692255816567,0.5476190475113379,Petrol,Manual,0.044534412955465584,0.36625995877207645
Land Rover,Range Rover,0.6285714285714286,SUV,0.3953017871192537,0.8571428571088436,Diesel,Automatic,0.35020242914979755,0.34735719459102377
BMW,5 Series,0.6285714285714286,Sedan,0.47622794200292234,0.7142857142176872,Diesel,Automatic,0.145748987854251,0.4189887220139602
Volkswagen,Jetta,0.14285714285714285,Sedan,0.5391705069124424,0.30952380935941043,Petrol,Manual,0.01417004048582996,0.21282342982536542
Mercedes,Series (W124),0.17142857142857143,Universal,0.4447566595481623,0.47619047606575965,Metan/Propan,Manual,0.022267206477732792,0.18101286979776032
Suzuki,Vitara,0.8571428571428571,Crossover,0.19973024615038776,0.3333333331746032,Petrol,Automatic,0.2611336032388664,0.410366408527866
Citroen,Jumpy,0.6857142857142857,Microvan,0.3256153759694279,0.47619047606575965,Diesel,Manual,0.0951417004048583,0.33376046947833676
BMW,5 Series,0.7428571428571429,Sedan,0.5166910194447567,0.47619047606575965,Diesel,Automatic,0.3016194331983806,0.6378628335840437
Volvo,XC60,0.7142857142857143,Crossover,0.29189614476789927,0.4523809522505669,Petrol,Automatic,0.34210526315789475,0.3263742219115777
Renault,Scenic,0.5142857142857142,Universal,0.4582443520287737,0.3571428569897959,Diesel,Manual,0.048582995951417005,0.312867940646647
Volkswagen,Transporter,0.2571428571428571,Minivan,0.6740474317185569,0.5714285713265307,Diesel,Manual,0.03643724696356275,0.3066775617335537
Volkswagen,Bora,0.42857142857142855,Universal,0.6920310216927054,0.4523809522505669,Diesel,Manual,0.07489878542510121,0.40572362434304604
Volkswagen,Caddy,0.8857142857142857,Minivan,0.30313588850174217,0.47619047606575965,Diesel,Manual,0.18621457489878543,0.7492896540197226
Nissan,Pathfinder,0.5428571428571428,SUV,0.5166910194447567,0.5952380951417234,Diesel,Manual,0.23074898785425102,0.3740434499054511
Volkswagen,Multivan,0.4,Minivan,0.9145779476227942,0.5952380951417234,Diesel,Manual,0.08906882591093117,0.512507660593905
Great Wall,Hover,0.6285714285714286,SUV,0.32786332471619645,0.5714285713265307,Metan/Propan,Manual,0.10931174089068826,0.2876642550719101
Volkswagen,Passat,0.6857142857142857,Sedan,0.3493424749915702,0.3333333331746032,Petrol,Manual,0.13965587044534414,0.35826276301372406
Toyota,Verso,0.8571428571428571,Universal,0.2581769135663707,0.38095238080498867,Diesel,Manual,0.24087044534412955,0.5310787973331847
Hyundai,Tucson,0.6285714285714286,Crossover,0.34809486343711366,0.47619047606575965,Petrol,Manual,0.1396761133603239,0.3055721369276442
Renault,Grand Modus,0.7428571428571429,Minivan,0.3930538383724851,0.3571428569897959,Diesel,Manual,0.08297570850202429,0.4846509554849852
Renault,Espace,0.2571428571428571,Minivan,0.1794987074294706,0.49999999988095245,Diesel,Manual,0.008097165991902834,0.07969700158680046
Volkswagen,Passat,0.6571428571428571,Universal,0.38406204338541083,0.3333333331746032,Metan/Propan,Manual,0.10931174089068826,0.3635814294346803
Dacia,Logan Mcv,0.7428571428571429,Universal,0.3683264021580308,0.3571428569897959,Diesel,Manual,0.09210526315789473,0.45400857986517357
Toyota,Prius,0.5428571428571428,Coupe,0.8320512532314264,0.3571428569897959,Petrol,Automatic,0.08704453441295547,0.6039235349831057
Renault,Talisman,0.8571428571428571,Universal,0.404293582106328,0.3571428569897959,Diesel,Automatic,0.2550607287449393,0.8328597693464816
Ford,Galaxy,0.34285714285714286,Minivan,0.49196358323030237,0.5476190475113379,Petrol,Manual,0.003805668016194332,0.2513510501977826
Hyundai,Getz,0.5142857142857142,Hatchback,0.4380128133078566,0.23809523791383222,Petrol,Manual,0.03825910931174089,0.2989395880921871
Seat,Alhambra,0.5428571428571428,Minivan,0.5009553782173767,0.47619047606575965,Metan/Propan,Manual,0.08097165991902834,0.3625730419194253
Dacia,Logan Mcv,0.8571428571428571,Universal,0.32786332471619645,0.2857142855442177,Metan/Propan,Manual,0.0728744939271255,0.6750051070626033
Volkswagen,Golf,0.14285714285714285,Hatchback,0.38181409463864224,0.38095238080498867,Petrol,Manual,0.0010121457489878543,0.1499211924826435
Volkswagen,Touran,0.6571428571428571,Minivan,0.3683264021580308,0.3333333331746032,Petrol,Manual,0.10121457489878542,0.348581665145262
Audi,A6,0.7714285714285715,Sedan,0.1974822974036192,0.7130952380269275,Petrol,Automatic,0.4068825910931174,0.26953528825499407
Mitsubishi,Outlander,0.5714285714285714,Crossover,0.748004945487243,0.5661904760871883,Petrol,Automatic,0.09107287449392712,0.5767521867513511
Opel,Corsa,0.7142857142857143,Hatchback,0.25480499044621785,0.3333333331746032,Petrol,Manual,0.0860323886639676,0.2845891642481982
Ford,Fiesta,0.5428571428571428,Hatchback,0.5099471732044509,0.3333333331746032,Petrol,Manual,0.02834008097165992,0.36912756076858283
Toyota,Corolla,0.5714285714285714,Universal,0.404293582106328,0.3333333331746032,Diesel,Automatic,0.10910931174089068,0.310546548554237
Toyota,Corolla Verso,0.6,Crossover,0.37282229965156793,0.38095238080498867,Petrol,Manual,0.11538461538461539,0.30543948595093506
Volkswagen,Touareg,0.5428571428571428,SUV,0.4990176463976621,0.5859523808537983,Diesel,Automatic,0.145748987854251,0.36116054310743184
Volkswagen,Golf,0.5428571428571428,Minivan,0.5166910194447567,0.47619047606575965,Petrol,Automatic,0.09615384615384616,0.3740434499054511
Renault,Megane,0.8857142857142857,Universal,0.2307519388557941,0.3571428569897959,Diesel,Manual,0.21052631578947367,0.5698924731182796
Toyota,Auris,0.7714285714285715,Universal,0.42452512082724514,0.42857142843537416,Petrol,Automatic,0.19939271255060728,0.5821494233662042
Skoda,Superb,0.8571428571428571,Hatchback,0.41553332584017083,0.47619047606575965,Diesel,Automatic,0.3350202429149798,0.8560736902705814
Toyota,Yaris,0.8571428571428571,Hatchback,0.33460717095650216,0.3571428569897959,Hybrid,Automatic,0.1799595141700405,0.6889334596170631
Ford,Kuga,0.9142857142857143,Crossover,0.3008879397549736,0.3571428569897959,Diesel,Automatic,0.29129554655870443,0.9303582372277007
Opel,Combo,0.5428571428571428,Combi,0.4942115319770709,0.38095238080498867,Metan/Propan,Manual,0.048582995951417005,0.3576571527825571
Toyota,Avensis,0.7428571428571429,Sedan,0.3997976846127908,0.5238095236961452,Diesel,Automatic,0.2408906882591093,0.49300796701766114
Toyota,Corolla,0.5428571428571428,Universal,0.6201753400022479,0.3333333331746032,Diesel,Manual,0.0951417004048583,0.44947776871069334
Nissan,X-Trail,0.8285714285714286,Crossover,0.38406204338541083,0.38095238080498867,Diesel,Automatic,0.3016194331983806,0.6776581265967861
Mercedes,S Class,0.5714285714285714,Sedan,0.7077666629200854,0.8333333332936509,Petrol,Automatic,0.2813765182186235,0.5455874979107471
Hyundai,Accent,0.9428571428571428,Sedan,0.1794987074294706,0.3323809522219955,Petrol,Automatic,0.2044331983805668,0.7400040856500827
Mercedes,GLA,0.8285714285714286,Crossover,0.3188715297291222,0.5102380951214853,Diesel,Automatic,0.39271255060728744,0.5622517768598331
Hyundai,Genesis,0.8285714285714286,Sedan,0.5606091941103742,0.7957142856656464,Petrol,Automatic,0.4534412955465587,0.9901984193309614
Volkswagen,Jetta,0.6,Sedan,0.5504102506462852,0.3319047617456916,Petrol,Manual,0.0854251012145749,0.4521514661912456
Hyundai,Kona,0.9428571428571428,Crossover,0.014049679667303586,0.0,Electric,Automatic,0.47368421052631576,0.05658625364458559
Hyundai,Kona,0.9428571428571428,Crossover,0.05068000449589749,0.0,Electric,Automatic,0.4797570850202429,0.20789459022786785
Hyundai,Altele,0.9428571428571428,Crossover,0.04853321344273351,0.5235714284579933,Diesel,Automatic,0.6255060728744939,0.19902687243486175
Renault,Kadjar,0.8571428571428571,Crossover,0.416882095088232,0.3571428569897959,Diesel,Automatic,0.242914979757085,0.8588593607814734
BMW,3 Series,0.8,Sedan,0.23344947735191637,0.47523809511315196,Petrol,Automatic,0.2692307692307692,0.3592957824948465
Hyundai,Kona,0.9428571428571428,Crossover,0.09228728784983703,0.0,Electric,Automatic,0.4190283400809717,0.37976117518153285
Volkswagen,Jetta,0.9428571428571428,Sedan,0.021018320782286163,0.3333333331746032,Petrol,Automatic,0.2813562753036437,0.0853715155904693
Volkswagen,Golf,0.5714285714285714,Universal,0.41553332584017083,0.47619047606575965,Metan/Propan,Manual,0.07793522267206478,0.3192517689007744
Hyundai,Santa FE,0.8571428571428571,Crossover,0.22648982803192086,0.474999999875,Diesel,Automatic,0.31376518218623484,0.46563411146396266
Opel,Meriva,0.5428571428571428,Universal,0.47173204450938516,0.3333333331746032,Metan/Propan,Manual,0.06275303643724696,0.34127085565966314
Renault,Kadjar,0.8571428571428571,Crossover,0.41485894121614025,0.3571428569897959,Diesel,Automatic,0.2408906882591093,0.8546808550151355
KIA,Sorento,0.8571428571428571,Crossover,0.34584691469034506,0.474999999875,Diesel,Automatic,0.2894736842105263,0.712147380541163
Mercedes,B Class,0.5714285714285714,Sedan,0.5953692255816567,0.47452380939869615,Diesel,Manual,0.07995951417004049,0.458535294445373
Nissan,Qashqai,0.8857142857142857,SUV,0.3548387096774194,0.3571428569897959,Diesel,Manual,0.2611336032388664,0.8774304975207532
Ford,Mondeo,0.2,Universal,0.05136562886366191,0.47619047606575965,Petrol,Manual,0.00708502024291498,0.019251864958378242
Volvo,XC90,0.6,Crossover,0.4348656850623806,0.5952380951417234,Petrol,Automatic,0.14572874493927127,0.3566958233513473
Toyota,Prius,0.6857142857142857,Hatchback,0.292530066314488,0.42857142843537416,Metan/Propan,Automatic,0.13155870445344128,0.2995942206622468
Audi,A6,0.7714285714285715,Sedan,0.5681465662582893,0.47619047606575965,Diesel,Automatic,0.2773076923076923,0.7799010777449689
Skoda,Octavia,0.6857142857142857,Sedan,0.4722041137462066,0.3333333331746032,Petrol,Manual,0.11131578947368422,0.4851384478243913
Toyota,Corolla,0.5428571428571428,Hatchback,0.49516016634820725,0.356904761751644,Diesel,Manual,0.09512145748987855,0.35834865452114323
Dacia,Sandero,0.7714285714285715,Hatchback,0.1974822974036192,0.23809523791383222,Petrol,Manual,0.08095141700404858,0.26953528825499407
Mercedes,B Class,0.8571428571428571,Universal,0.04592559289648196,0.42857142843537416,Petrol,Automatic,0.0860323886639676,0.09270711460248482
Mercedes,C Class,0.2571428571428571,Sedan,0.8988423063954142,0.42857142843537416,Petrol,Manual,0.04048582995951417,0.4098505436184416
Mercedes,E Class,0.7428571428571429,Sedan,0.502079352590761,0.42857142843537416,Metan/Propan,Automatic,0.20647773279352227,0.6197559752632459
Mercedes,M Class,0.7428571428571429,SUV,0.6066089693154996,0.059523809299886626,Diesel,Automatic,0.6761133603238867,0.7492896540197226
Ford,Fiesta,0.8285714285714286,Sedan,0.15252332246824774,0.38095238080498867,Petrol,Automatic,0.10526315789473684,0.26776660856553886
BMW,3 Series,0.7428571428571429,Universal,0.4874676857367652,0.47619047606575965,Diesel,Automatic,0.11133603238866396,0.601649116942448
Mitsubishi,Space Star,0.45714285714285713,Universal,0.5121951219512195,0.30952380935941043,Metan/Propan,Manual,0.05263157894736842,0.31472505432057496
Mercedes,GLC,0.9428571428571428,SUV,0.04686973137012476,0.47619047606575965,Petrol,Automatic,0.5951417004048583,0.1921555518413282
Audi,A4,0.7428571428571429,Sedan,0.02538833314600427,0.5235714284579933,Diesel,Manual,0.1902834008097166,0.029037829405537917
Opel,Astra,0.2,Universal,0.22591884905024165,0.38095238080498867,Petrol,Manual,0.012145748987854251,0.09384059432760639
Audi,A6,0.2857142857142857,Sedan,0.7190064066539283,0.47619047606575965,Metan/Propan,Manual,0.04048582995951417,0.3400103712655944
Nissan,Qashqai+2,0.6571428571428571,Crossover,0.4087894795998651,0.3571428569897959,Diesel,Manual,0.14777327935222673,0.38715248760376625
Mercedes,E Class,0.9142857142857143,Sedan,0.08283691131842194,0.8333333332936509,Diesel,Automatic,0.6963562753036437,0.2548331383363976
Nissan,Qashqai,0.8857142857142857,Crossover,0.11957963358435428,0.3571428569897959,Diesel,Manual,0.33196356275303646,0.29436180288595465
Dacia,Duster,0.7142857142857143,Crossover,0.37282229965156793,0.3571428569897959,Diesel,Manual,0.13360323886639677,0.41754162044986043
Mercedes,Series (W124),0.22857142857142856,Coupe,0.47173204450938516,0.7619047618480727,Petrol,Manual,0.10526315789473684,0.20608390439578805
Peugeot,306,0.22857142857142856,Sedan,0.5919635832303024,0.3333333331746032,Petrol,Manual,0.004048582995951417,0.2592951855654513
Peugeot,206,0.6,Hatchback,0.25570641789367204,0.26190476172902494,Petrol,Manual,0.0465587044534413,0.20868572065296115
Volkswagen,Jetta,0.14285714285714285,Sedan,0.5616499943801281,0.38095238080498867,Petrol,Manual,0.01417004048582996,0.22180946373146856
Opel,Astra,0.7142857142857143,Universal,0.3256153759694279,0.30952380935941043,Diesel,Manual,0.10931174089068826,0.36436063796919554
Chevrolet,Spark,0.8285714285714286,Hatchback,0.18426885467011353,0.0,Electric,Automatic,0.1538259109311741,0.3239655213581338
BMW,X5,0.45714285714285713,SUV,0.9887602562661572,0.7142857142176872,Diesel,Automatic,0.06376518218623482,0.6100061284751239
Volkswagen,Transporter,0.45714285714285713,Minivan,0.7864448690569855,0.5952380951417234,Diesel,Manual,0.07894736842105263,0.4846509554849852
Skoda,Fabia,0.4857142857142857,Universal,0.5616499943801281,0.3333333331746032,Diesel,Manual,0.018218623481781375,0.36369420961730753
Audi,A4,0.7714285714285715,Sedan,0.404293582106328,0.47619047606575965,Petrol,Automatic,0.27125506072874495,0.5542927182572845
Mercedes,GLK Class,0.7428571428571429,SUV,0.5616499943801281,0.5238095236961452,Diesel,Manual,0.25101214574898784,0.6935762438018831
Volkswagen,Golf,0.6285714285714286,Hatchback,0.39192986399910085,0.3333333331746032,Petrol,Manual,0.11941295546558704,0.3443725476150681
Skoda,Fabia,0.5428571428571428,Minivan,0.4492525570416995,0.3333333331746032,Diesel,Manual,0.05060728744939271,0.3248845585367692
Mercedes,S Class,0.42857142857142855,Sedan,0.6740474317185569,0.7619047618480727,Diesel,Automatic,0.02834008097165992,0.3951115462063147
Volkswagen,Golf,0.45714285714285713,Hatchback,0.6740474317185569,0.3333333331746032,Petrol,Manual,0.06072874493927125,0.41500919271268594
Hyundai,Accent,0.4857142857142857,Sedan,0.48297178824322806,0.38095238080498867,Petrol,Manual,0.04048582995951417,0.31237922652192907
Mercedes,M Class,0.4,SUV,0.6268405080364168,0.6428571427721089,Diesel,Automatic,0.1376315789473684,0.3504322854147357
Volkswagen,Touareg,0.5428571428571428,Crossover,0.5616499943801281,0.5952380951417234,Diesel,Automatic,0.06882591093117409,0.40681604415123895
Seat,Inca,0.42857142857142855,Combi,0.4492525570416995,0.4523809522505669,Diesel,Manual,0.008097165991902834,0.26246056949717317
Daewoo,Nubira,0.42857142857142855,Universal,0.6762953804653253,0.38095238080498867,Petrol,Automatic,0.02834008097165992,0.39643805597340614
Opel,Astra,0.42857142857142855,Universal,0.5391705069124424,0.2857142855442177,Petrol,Manual,0.038461538461538464,0.3155209601808298
Lexus,NX Series,0.8857142857142857,SUV,0.28515229852759355,0.5938095237128118,Hybrid,Automatic,0.6255060728744939,0.704718925845451
Opel,Astra,0.7142857142857143,Universal,0.404293582106328,0.30952380935941043,Diesel,Manual,0.10931174089068826,0.45299560877030376
Audi,A4,0.5428571428571428,Sedan,0.4492525570416995,0.47619047606575965,Petrol,Automatic,0.08704453441295547,0.3248845585367692
Opel,Combo,0.5428571428571428,Universal,0.5279307631785995,0.30952380935941043,Diesel,Manual,0.0728744939271255,0.38223659846689806
Audi,80,0.11428571428571428,Universal,0.044621782623356185,0.4523809522505669,Diesel,Manual,0.020242914979757085,0.014569056771965011
BMW,3 Series,0.2857142857142857,Sedan,0.8034123861975947,0.38095238080498867,Petrol,Manual,0.020242914979757085,0.3802397390898143
Volkswagen,Passat,0.6,Universal,0.533501180173092,0.47619047606575965,Diesel,Manual,0.0728744939271255,0.4381822571359593
Infiniti,Q Series,0.8571428571428571,Crossover,0.24401483646172867,0.3571428569897959,Diesel,Automatic,0.30465587044534415,0.5018292569688191
Opel,Astra,0.6571428571428571,Sedan,0.2806564010340564,0.38095238080498867,Petrol,Manual,0.0728744939271255,0.26501154981850283
Nissan,Maxima,0.2857142857142857,Sedan,0.8089243565246712,0.47452380939869615,Petrol,Manual,0.04251012145748988,0.3828668406639324
Suzuki,Altele,0.5428571428571428,Sedan,0.3593346071709565,0.047619047392290254,Metan/Propan,Automatic,0.04251012145748988,0.2593393700451934
Seat,Ibiza,0.6571428571428571,Hatchback,0.2544835337754299,0.33857142841394555,Diesel,Manual,0.08095141700404858,0.24006265615826036
BMW,5 Series,0.7714285714285715,Sedan,0.29189614476789927,0.7142857142176872,Hybrid,Automatic,0.30364372469635625,0.3995332454299528
Dacia,Logan,0.6285714285714286,Sedan,0.741485894121614,0.3309523807930839,Metan/Propan,Manual,0.03643724696356275,0.6537809507891407
Seat,Alhambra,0.7142857142857143,Minivan,0.30696414521748905,0.3333333331746032,Petrol,Manual,0.17408906882591094,0.3433490850338585
Mercedes,E Class,0.5142857142857142,Sedan,0.7639653815892997,0.0523809521553288,Diesel,Automatic,0.12348178137651822,0.5233408236918182
Volkswagen,Passat,0.8857142857142857,Sedan,0.18849050241654491,0.42857142843537416,Petrol,Automatic,0.2813765182186235,0.46515126190874145
Volkswagen,Passat,0.22857142857142856,Universal,0.9348094863437114,0.4516666665361111,Diesel,Manual,0.009109311740890687,0.41102966341141167
Opel,Corsa,0.5142857142857142,Hatchback,0.420029223333708,0.3333333331746032,Petrol,Automatic,0.05465587044534413,0.2865588302660006
Volkswagen,Passat,0.22857142857142856,Universal,0.4841497133865348,0.47619047606575965,Metan/Propan,Manual,0.010121457489878543,0.2115796343608478
Vaz,2106,0.2857142857142857,Sedan,0.1367876812408677,0.30952380935941043,Petrol,Manual,0.008097165991902834,0.06251473191135568
Opel,Astra,0.5714285714285714,Universal,0.6875351241991683,0.38095238080498867,Metan/Propan,Manual,0.06882591093117409,0.5299181012869798
Mercedes,M Class,0.6571428571428571,SUV,0.646294256490952,0.7142857142176872,Diesel,Automatic,0.13157894736842105,0.6135503584943666
Volkswagen,Vento,0.2571428571428571,Sedan,0.4437765538945712,0.047619047392290254,Metan/Propan,Manual,0.039473684210526314,0.20099128600995
Renault,Scenic,0.8285714285714286,Minivan,0.29189614476789927,0.34785714270187074,Diesel,Manual,0.09109311740890688,0.5144974252445421
Toyota,Hiace,0.4,Minivan,0.4132853770934023,0.5942857141891157,Diesel,Manual,0.07894736842105263,0.230141967898946
Skoda,Superb,0.6,Sedan,0.5054512757109137,0.42857142843537416,Metan/Propan,Manual,0.0951417004048583,0.41500919271268594
Peugeot,407,0.5142857142857142,Universal,0.6852871754523997,0.38095238080498867,Diesel,Manual,0.07489878542510121,0.4691750082022521
Mitsubishi,Colt,0.5428571428571428,Hatchback,0.298639991008205,0.2735714283984694,Petrol,Manual,0.044534412955465584,0.21509636781337976
Smart,Forfour,0.5142857142857142,Hatchback,0.4703045970551871,0.26190476172902494,Petrol,Manual,0.032388663967611336,0.32117078636383334
Alfa Romeo,Gt,0.5428571428571428,Sedan,0.6178487130493425,0.4523809522505669,Diesel,Manual,0.058704453441295545,0.4477817869584738
Volkswagen,Jetta,0.45714285714285713,Sedan,0.5504102506462852,0.42857142843537416,Metan/Propan,Automatic,0.05465587044534413,0.3384032536631567
Mercedes,A Class,0.6571428571428571,Hatchback,0.3997976846127908,0.3571428569897959,Metan/Propan,Automatic,0.0931174089068826,0.3785811937240986
Toyota,Corolla,0.6,Sedan,0.33685511970327076,0.3328571426982993,Petrol,Manual,0.10931174089068826,0.2757256671680874
Volkswagen,Passat,0.17142857142857143,Sedan,0.7639653815892997,0.47619047606575965,Metan/Propan,Manual,0.01417004048582996,0.312867940646647
Mercedes,Vito,0.4857142857142857,Minivan,0.6290884567831854,0.5238095236961452,Diesel,Manual,0.07894736842105263,0.4076784808419176
Audi,A6,0.45714285714285713,Sedan,0.6066089693154996,0.071428571207483,Metan/Propan,Automatic,0.08906882591093117,0.37322413504930635
Toyota,Auris,0.6285714285714286,Hatchback,0.5908733280881195,0.3333333331746032,Diesel,Manual,0.10303643724696357,0.5204667191964535
BMW,5 Series,0.6,Sedan,0.6066089693154996,0.5952380951417234,Metan/Propan,Automatic,0.17408906882591094,0.4985793080394451
Vaz,2121niva,0.0,SUV,0.33685511970327076,0.38095238080498867,Metan/Propan,Manual,0.038461538461538464,0.11322822069938902
Vaz,2121niva,0.2571428571428571,SUV,0.02214229515567045,0.4047619046201814,Petrol,Manual,0.038461538461538464,0.007475914267378973
Volkswagen,Sharan,0.4,Minivan,0.741485894121614,0.4523809522505669,Diesel,Manual,0.04251012145748988,0.41500919271268594
BMW,X3,0.5428571428571428,Crossover,0.6111048668090368,0.47619047606575965,Diesel,Manual,0.145748987854251,0.4428658978216057
Volvo,XC60,0.6571428571428571,SUV,0.6517904911768012,0.5714285713265307,Diesel,Automatic,0.29350202429149796,0.6187895618783134
Skoda,Superb,0.8571428571428571,Sedan,0.38181409463864224,0.47619047606575965,Diesel,Automatic,0.37044534412955465,0.7864319274982822
Honda,Civic,0.7428571428571429,Sedan,0.4492525570416995,0.42857142843537416,Petrol,Automatic,0.12955465587044535,0.5542927182572845
Ford,Escort,0.2571428571428571,Universal,0.5814319433516916,0.3804761903286848,Petrol,Manual,0.006072874493927126,0.2641702931969799
Volkswagen,Polo,0.3142857142857143,Sedan,0.2244576823648421,0.38095238080498867,Petrol,Manual,0.012145748987854251,0.10858543651456906
Volkswagen,Golf,0.5142857142857142,Hatchback,0.314375632235585,0.47619047606575965,Diesel,Manual,0.09919028340080972,0.21382187803715463
KIA,Sportage,0.5428571428571428,Crossover,0.3638305046644936,0.47619047606575965,Diesel,Manual,0.12955465587044535,0.2626166294697722
Volvo,S40,0.5428571428571428,Sedan,0.5841294818478139,0.4738095236842404,Diesel,Manual,0.018218623481781375,0.4232023412741329
Lexus,Es Series,0.9142857142857143,Sedan,0.08058896257165336,0.5952380951417234,Hybrid,Automatic,0.5323886639676113,0.24786896205916764
Skoda,Fabia,0.8571428571428571,Universal,0.47173204450938516,0.3333333331746032,Diesel,Manual,0.12548582995951418,0.9721432948910803
Skoda,Fabia,0.6857142857142857,Hatchback,0.42115319770709225,0.2857142855442177,Petrol,Manual,0.058704453441295545,0.4324196334057608
Dacia,Duster,0.7142857142857143,Crossover,0.39080588962571655,0.3571428569897959,Diesel,Manual,0.1437246963562753,0.43780104234725664
Fiat,Punto,0.5142857142857142,Minivan,0.5395121951219513,0.2971428569755102,Diesel,Manual,0.032388663967611336,0.36881658526318395
Renault,Kangoo,0.4857142857142857,Minivan,0.5953692255816567,0.4523809522505669,Diesel,Manual,0.018218623481781375,0.38568634522961254
BMW,5 Series,0.2571428571428571,Sedan,1.0,0.47619047606575965,Petrol,Manual,0.058704453441295545,0.45627838546664107
Ford,Fiesta,0.6285714285714286,Hatchback,0.42677306957401373,0.30952380935941043,Petrol,Manual,0.07894736842105263,0.37521389969994345
Skoda,Fabia,0.6285714285714286,Universal,0.7225132066988873,0.2852380950679138,Diesel,Manual,0.06376518218623482,0.6369873371377633
Audi,A3,0.6,Hatchback,0.6290884567831854,0.4523809522505669,Diesel,Manual,0.07489878542510121,0.517150444778725
BMW,3 Series,0.2,Sedan,0.7459817916151512,0.42857142843537416,Petrol,Manual,0.018218623481781375,0.31606986077410903
Mercedes,E Class,0.34285714285714286,Universal,0.647072046757334,0.47619047606575965,Petrol,Manual,0.06882591093117409,0.3314390773859268
Skoda,Superb,0.8571428571428571,Sedan,0.2761605035405193,0.47619047606575965,Diesel,Automatic,0.24898785425101214,0.5682210708117443
